time,condition_type,condition_value,area_bin,frequency
day5,temperature,26,1050,0.041314219570830736
day5,temperature,26,1150,0.06045766182886653
day5,temperature,26,1250,0.07862167215742143
day5,temperature,26,1350,0.09874454634493812
day5,temperature,26,1450,0.10381978452497552
day5,temperature,26,1550,0.09981301754073546
day5,temperature,26,1650,0.09037485531119224
day5,temperature,26,1750,0.0731012376458018
day5,temperature,26,1850,0.05680705190989226
day5,temperature,26,1950,0.05271124565933577
day5,temperature,26,2050,0.03784168818448936
day5,temperature,26,2150,0.02706793696019945
day5,temperature,26,2250,0.018876324459086456
day5,temperature,26,2350,0.013533968480099724
day5,temperature,26,2450,0.009883358561125457
day5,temperature,26,2550,0.005787552310568961
day5,temperature,26,2650,0.006143709375834743
day5,temperature,26,2750,0.003739649185290713
day5,temperature,26,2850,0.001780785326328911
day5,temperature,26,2950,0.0015136675273795745
day5,temperature,26,3050,0.0011575104621137922
day5,temperature,26,3150,0.0009794319294809011
day5,temperature,26,3250,0.0009794319294809011
day5,temperature,26,3350,0.0001780785326328911
day5,temperature,26,3450,0.0001780785326328911
day5,temperature,28,550,0.013180014793894156
day5,temperature,28,650,0.013516239661085333
day5,temperature,28,750,0.016811243359558872
day5,temperature,28,850,0.02340125075650595
day5,temperature,28,950,0.024544415304955953
day5,temperature,28,1050,0.031470647569094214
day5,temperature,28,1150,0.0435747427879766
day5,temperature,28,1250,0.059108331652208995
day5,temperature,28,1350,0.07356600094142962
day5,temperature,28,1450,0.08835989509784144
day5,temperature,28,1550,0.08708224060251496
day5,temperature,28,1650,0.08499764642592966
day5,temperature,28,1750,0.08957030461972967
day5,temperature,28,1850,0.08035774325869141
day5,temperature,28,1950,0.06737946338511196
day5,temperature,28,2050,0.06267231524443548
day5,temperature,28,2150,0.047340461300517785
day5,temperature,28,2250,0.03476565126756775
day5,temperature,28,2350,0.020375226951785355
day5,temperature,28,2450,0.015399098917355927
day5,temperature,28,2550,0.0083383767063412
day5,temperature,28,2650,0.005177862954744133
day5,temperature,28,2750,0.0036312285656647167
day5,temperature,28,2850,0.0019501042297088292
day5,temperature,28,2950,0.0016138793625176519
day5,temperature,28,3050,0.0005379597875058839
day5,temperature,28,3150,0.0006724497343823549
day5,temperature,28,3250,0.00020173492031470649
day5,temperature,28,3350,0.00026897989375294196
day5,temperature,28,3450,0.00013448994687647098
day5,temperature,30,550,0.011446231328335145
day5,temperature,30,650,0.011675155954901848
day5,temperature,30,750,0.015223487666685744
day5,temperature,30,850,0.015853030389744175
day5,temperature,30,950,0.023235849596520346
day5,temperature,30,1050,0.03176329193613003
day5,temperature,30,1150,0.04257998054140674
day5,temperature,30,1250,0.05723115664167573
day5,temperature,30,1350,0.07079494076575288
day5,temperature,30,1450,0.08338579522692154
day5,temperature,30,1550,0.0867624334687804
day5,temperature,30,1650,0.09351570995249814
day5,temperature,30,1750,0.08733474503519716
day5,temperature,30,1850,0.08773536313168889
day5,temperature,30,1950,0.08069593086476277
day5,temperature,30,2050,0.06512905625822697
day5,temperature,30,2150,0.04567046300005723
day5,temperature,30,2250,0.035082699021347225
day5,temperature,30,2350,0.020431522921078235
day5,temperature,30,2450,0.013621015280718823
day5,temperature,30,2550,0.008870829279459739
day5,temperature,30,2650,0.005150804097750815
day5,temperature,30,2750,0.002918788988725462
day5,temperature,30,2850,0.001259085446116866
day5,temperature,30,2950,0.0010873919761918388
day5,temperature,30,3050,0.000629542723058433
day5,temperature,30,3150,0.00028615578320837865
day5,temperature,30,3250,0.00028615578320837865
day5,temperature,30,3350,0.00028615578320837865
day5,temperature,30,3450,5.7231156641675726e-05
day6,temperature,22,550,0.010877554020285169
day6,temperature,22,650,0.011833014846391298
day6,temperature,22,750,0.015801852124062914
day6,temperature,22,850,0.018080258709392914
day6,temperature,22,950,0.02954578862266647
day6,temperature,22,1050,0.04769954431868293
day6,temperature,22,1150,0.0748199323827723
day6,temperature,22,1250,0.10421872703219168
day6,temperature,22,1350,0.11708069969131266
day6,temperature,22,1450,0.12597383507276202
day6,temperature,22,1550,0.11105394678818169
day6,temperature,22,1650,0.08841687490812877
day6,temperature,22,1750,0.07099808907834779
day6,temperature,22,1850,0.05938556519182713
day6,temperature,22,1950,0.039688372776716156
day6,temperature,22,2050,0.02947229163604292
day6,temperature,22,2150,0.017639276789651624
day6,temperature,22,2250,0.011612523886520653
day6,temperature,22,2350,0.005806261943260327
day6,temperature,22,2450,0.004115831250918712
day6,temperature,22,2550,0.002719388505071292
day6,temperature,22,2650,0.0008084668528590327
day6,temperature,22,2750,0.0006614728796119359
day6,temperature,22,2850,0.00036748493311774215
day6,temperature,22,2950,0.0006614728796119359
day6,temperature,22,3050,0.0002204909598706453
day6,temperature,22,3150,0.00014699397324709687
day6,temperature,22,3250,0.00014699397324709687
day6,temperature,22,3350,0.0
day6,temperature,22,3450,0.00014699397324709687
day6,temperature,24,550,0.010256721490562603
day6,temperature,24,650,0.012684347878861444
day6,temperature,24,750,0.013412635795351095
day6,temperature,24,850,0.021181040237907386
day6,temperature,24,950,0.02979911391636827
day6,temperature,24,1050,0.05128360745281301
day6,temperature,24,1150,0.07974752685561692
day6,temperature,24,1250,0.10153547369059902
day6,temperature,24,1350,0.11506949080536505
day6,temperature,24,1450,0.11792195181161619
day6,temperature,24,1550,0.1017782363294289
day6,temperature,24,1650,0.08830490987437034
day6,temperature,24,1750,0.07106876251744856
day6,temperature,24,1850,0.056381622868240576
day6,temperature,24,1950,0.04090550464283547
day6,temperature,24,2050,0.03089154579110275
day6,temperature,24,2150,0.022941069369424045
day6,temperature,24,2250,0.012684347878861444
day6,temperature,24,2350,0.007707713782848819
day6,temperature,24,2450,0.006433209928991928
day6,temperature,24,2550,0.0033986769436183772
day6,temperature,24,2650,0.0015779571523942466
day6,temperature,24,2750,0.0012138131941494205
day6,temperature,24,2850,0.0005462159373672392
day6,temperature,24,2950,0.0003034532985373551
day6,temperature,24,3050,0.0003034532985373551
day6,temperature,24,3150,0.00024276263882988408
day6,temperature,24,3250,6.069065970747102e-05
day6,temperature,24,3350,0.0003034532985373551
day6,temperature,24,3450,6.069065970747102e-05
day6,temperature,26,550,0.010062709639784163
day6,temperature,26,650,0.011666909727285985
day6,temperature,26,750,0.011861358222740752
day6,temperature,26,850,0.01482669777842594
day6,temperature,26,950,0.019785134412522484
day6,temperature,26,1050,0.03062563803412571
day6,temperature,26,1150,0.04623012979437072
day6,temperature,26,1250,0.07053619172621652
day6,temperature,26,1350,0.08618929561032522
day6,temperature,26,1450,0.09479364153419863
day6,temperature,26,1550,0.09712702347965582
day6,temperature,26,1650,0.09537698702056292
day6,temperature,26,1750,0.08011278012736377
day6,temperature,26,1850,0.07593213747508629
day6,temperature,26,1950,0.06387633075689077
day6,temperature,26,2050,0.05357056049778815
day6,temperature,26,2150,0.04000777793981819
day6,temperature,26,2250,0.03232706236935492
day6,temperature,26,2350,0.022604637596616597
day6,temperature,26,2450,0.016625346361382527
day6,temperature,26,2550,0.010451606630693696
day6,temperature,26,2650,0.006611248845462058
day6,temperature,26,2750,0.00364590928977687
day6,temperature,26,2850,0.002479218317048272
day6,temperature,26,2950,0.0012153030965922902
day6,temperature,26,3050,0.000729181857955374
day6,temperature,26,3150,0.00029167274318214965
day6,temperature,26,3250,0.0001944484954547664
day6,temperature,26,3350,0.0001944484954547664
day6,temperature,26,3450,4.86121238636916e-05
day6,temperature,28,550,0.010616492352972092
day6,temperature,28,650,0.011194618174173544
day6,temperature,28,750,0.012298312923739948
day6,temperature,28,850,0.014085247280180796
day6,temperature,28,950,0.016713091922005572
day6,temperature,28,1050,0.022494350134020076
day6,temperature,28,1150,0.029747201345456456
day6,temperature,28,1250,0.04299153834025332
day6,temperature,28,1350,0.056761444263415145
day6,temperature,28,1450,0.0713197035791244
day6,temperature,28,1550,0.0795185788616177
day6,temperature,28,1650,0.09071319703579124
day6,temperature,28,1750,0.09192200557103064
day6,temperature,28,1850,0.0912387659641562
day6,temperature,28,1950,0.08608819046617965
day6,temperature,28,2050,0.07815209964786882
day6,temperature,28,2150,0.06038786986913334
day6,temperature,28,2250,0.04824722762390288
day6,temperature,28,2350,0.03300572870131918
day6,temperature,28,2450,0.022862248383875544
day6,temperature,28,2550,0.012928995637777895
day6,temperature,28,2650,0.00677983917590792
day6,temperature,28,2750,0.003994323855573658
day6,temperature,28,2850,0.002259946391969307
day6,temperature,28,2950,0.0015241498922583697
day6,temperature,28,3050,0.0011036947495664056
day6,temperature,28,3150,0.00047301203552845955
day6,temperature,28,3250,0.00021022757134598203
day6,temperature,28,3350,0.0002627844641824775
day6,temperature,28,3450,0.00010511378567299102
day6,temperature,30,550,0.00887409872434831
day6,temperature,30,650,0.010537992235163616
day6,temperature,30,750,0.013311148086522463
day6,temperature,30,850,0.012756516916250694
day6,temperature,30,950,0.01615363283416528
day6,temperature,30,1050,0.018996117581808098
day6,temperature,30,1150,0.023502495840266223
day6,temperature,30,1250,0.0298114254021076
day6,temperature,30,1350,0.03833887964503605
day6,temperature,30,1450,0.04097337770382695
day6,temperature,30,1550,0.052897947864669996
day6,temperature,30,1650,0.061772046589018303
day6,temperature,30,1750,0.06856627842484747
day6,temperature,30,1850,0.07522185246810871
day6,temperature,30,1950,0.08021353300055463
day6,temperature,30,2050,0.08097615085967831
day6,temperature,30,2150,0.08049084858569051
day6,temperature,30,2250,0.06912090959511924
day6,temperature,30,2350,0.059345535219079315
day6,temperature,30,2450,0.04534109816971714
day6,temperature,30,2550,0.03570438158624515
day6,temperature,30,2650,0.024750415973377703
day6,temperature,30,2750,0.017609539656128676
day6,temperature,30,2850,0.012756516916250694
day6,temperature,30,2950,0.0074875207986688855
day6,temperature,30,3050,0.004991680532445923
day6,temperature,30,3150,0.0036744315030504716
day6,temperature,30,3250,0.0025651691625069328
day6,temperature,30,3350,0.001733222407099279
day6,temperature,30,3450,0.0015252357182473654
